x,y,V_num,V_exact
  1.35384615E+00,  4.61538462E-02,  1.06448133E+00,  1.06447871E+00
  1.38461538E+00,  4.61538462E-02,  1.06599421E+00,  1.06599147E+00
  1.41538462E+00,  4.61538462E-02,  1.06750923E+00,  1.06750638E+00
  1.44615385E+00,  4.61538462E-02,  1.06902640E+00,  1.06902344E+00
  1.47692308E+00,  4.61538462E-02,  1.07054572E+00,  1.07054266E+00
  1.50769231E+00,  4.61538462E-02,  1.07206719E+00,  1.07206404E+00
  1.53846154E+00,  4.61538462E-02,  1.07359081E+00,  1.07358758E+00
  1.56923077E+00,  4.61538462E-02,  1.07511658E+00,  1.07511328E+00
  1.60000000E+00,  4.61538462E-02,  1.07664451E+00,  1.07664116E+00
  1.63076923E+00,  4.61538462E-02,  1.07817459E+00,  1.07817120E+00
  1.66153846E+00,  4.61538462E-02,  1.07970682E+00,  1.07970342E+00
  1.69230769E+00,  4.61538462E-02,  1.08124120E+00,  1.08123781E+00
  1.72307692E+00,  4.61538462E-02,  1.08277773E+00,  1.08277439E+00
  1.75384615E+00,  4.61538462E-02,  1.08431641E+00,  1.08431315E+00
  1.78461538E+00,  4.61538462E-02,  1.08585723E+00,  1.08585410E+00
  1.81538462E+00,  4.61538462E-02,  1.08740019E+00,  1.08739723E+00
  1.84615385E+00,  4.61538462E-02,  1.08894528E+00,  1.08894256E+00
  1.87692308E+00,  4.61538462E-02,  1.09049250E+00,  1.09049009E+00
  1.90769231E+00,  4.61538462E-02,  1.09204183E+00,  1.09203981E+00
  1.93846154E+00,  4.61538462E-02,  1.09359326E+00,  1.09359174E+00
  1.96923077E+00,  4.61538462E-02,  1.09514674E+00,  1.09514588E+00
  3.07692308E-02,  6.15384615E-02,  1.00189531E+00,  1.00189528E+00
  6.15384615E-02,  6.15384615E-02,  1.00379422E+00,  1.00379416E+00
  9.23076923E-02,  6.15384615E-02,  1.00569672E+00,  1.00569664E+00
  1.23076923E-01,  6.15384615E-02,  1.00760284E+00,  1.00760272E+00
  1.53846154E-01,  6.15384615E-02,  1.00951256E+00,  1.00951241E+00
  1.84615385E-01,  6.15384615E-02,  1.01142590E+00,  1.01142573E+00
  2.15384615E-01,  6.15384615E-02,  1.01334287E+00,  1.01334267E+00
  2.46153846E-01,  6.15384615E-02,  1.01526348E+00,  1.01526324E+00
  2.76923077E-01,  6.15384615E-02,  1.01718772E+00,  1.01718745E+00
  3.07692308E-01,  6.15384615E-02,  1.01911562E+00,  1.01911531E+00
  3.38461538E-01,  6.15384615E-02,  1.02104716E+00,  1.02104683E+00
  3.69230769E-01,  6.15384615E-02,  1.02298238E+00,  1.02298200E+00
  4.00000000E-01,  6.15384615E-02,  1.02492126E+00,  1.02492084E+00
  4.30769231E-01,  6.15384615E-02,  1.02686381E+00,  1.02686336E+00
  4.61538462E-01,  6.15384615E-02,  1.02881005E+00,  1.02880956E+00
  4.92307692E-01,  6.15384615E-02,  1.03075998E+00,  1.03075945E+00
  5.23076923E-01,  6.15384615E-02,  1.03271361E+00,  1.03271303E+00
  5.53846154E-01,  6.15384615E-02,  1.03467095E+00,  1.03467032E+00
  5.84615385E-01,  6.15384615E-02,  1.03663200E+00,  1.03663131E+00
  6.15384615E-01,  6.15384615E-02,  1.03859676E+00,  1.03859602E+00
  6.46153846E-01,  6.15384615E-02,  1.04056526E+00,  1.04056446E+00
  6.76923077E-01,  6.15384615E-02,  1.04253749E+00,  1.04253662E+00
  7.07692308E-01,  6.15384615E-02,  1.04451346E+00,  1.04451253E+00
  7.38461538E-01,  6.15384615E-02,  1.04649318E+00,  1.04649218E+00
  7.69230769E-01,  6.15384615E-02,  1.04847666E+00,  1.04847558E+00
  8.00000000E-01,  6.15384615E-02,  1.05046390E+00,  1.05046274E+00
  8.30769231E-01,  6.15384615E-02,  1.05245491E+00,  1.05245366E+00
  8.61538462E-01,  6.15384615E-02,  1.05444970E+00,  1.05444836E+00
  8.92307692E-01,  6.15384615E-02,  1.05644828E+00,  1.05644684E+00
  9.23076923E-01,  6.15384615E-02,  1.05845065E+00,  1.05844911E+00
  9.53846154E-01,  6.15384615E-02,  1.06045682E+00,  1.06045517E+00
  9.84615385E-01,  6.15384615E-02,  1.06246680E+00,  1.06246504E+00
  1.01538462E+00,  6.15384615E-02,  1.06448059E+00,  1.06447871E+00
  1.04615385E+00,  6.15384615E-02,  1.06649820E+00,  1.06649620E+00
  1.07692308E+00,  6.15384615E-02,  1.06851965E+00,  1.06851752E+00
  1.10769231E+00,  6.15384615E-02,  1.07054493E+00,  1.07054266E+00
  1.13846154E+00,  6.15384615E-02,  1.07257405E+00,  1.07257165E+00
  1.16923077E+00,  6.15384615E-02,  1.07460702E+00,  1.07460447E+00
  1.20000000E+00,  6.15384615E-02,  1.07664385E+00,  1.07664116E+00
  1.23076923E+00,  6.15384615E-02,  1.07868454E+00,  1.07868170E+00
  1.26153846E+00,  6.15384615E-02,  1.08072910E+00,  1.08072611E+00
  1.29230769E+00,  6.15384615E-02,  1.08277754E+00,  1.08277439E+00
  1.32307692E+00,  6.15384615E-02,  1.08482986E+00,  1.08482656E+00
  1.35384615E+00,  6.15384615E-02,  1.08688607E+00,  1.08688261E+00
  1.38461538E+00,  6.15384615E-02,  1.08894618E+00,  1.08894256E+00
  1.41538462E+00,  6.15384615E-02,  1.09101018E+00,  1.09100642E+00
  1.44615385E+00,  6.15384615E-02,  1.09307809E+00,  1.09307419E+00
  1.47692308E+00,  6.15384615E-02,  1.09514991E+00,  1.09514588E+00
  1.50769231E+00,  6.15384615E-02,  1.09722564E+00,  1.09722149E+00
  1.53846154E+00,  6.15384615E-02,  1.09930529E+00,  1.09930104E+00
  1.56923077E+00,  6.15384615E-02,  1.10138887E+00,  1.10138452E+00
  1.60000000E+00,  6.15384615E-02,  1.10347638E+00,  1.10347196E+00
  1.63076923E+00,  6.15384615E-02,  1.10556781E+00,  1.10556336E+00
  1.66153846E+00,  6.15384615E-02,  1.10766318E+00,  1.10765871E+00
  1.69230769E+00,  6.15384615E-02,  1.10976249E+00,  1.10975804E+00
  1.72307692E+00,  6.15384615E-02,  1.11186573E+00,  1.11186135E+00
  1.75384615E+00,  6.15384615E-02,  1.11397291E+00,  1.11396864E+00
  1.78461538E+00,  6.15384615E-02,  1.11608403E+00,  1.11607993E+00
  1.81538462E+00,  6.15384615E-02,  1.11819908E+00,  1.11819522E+00
  1.84615385E+00,  6.15384615E-02,  1.12031806E+00,  1.12031452E+00
  1.87692308E+00,  6.15384615E-02,  1.12244096E+00,  1.12243784E+00
  1.90769231E+00,  6.15384615E-02,  1.12456778E+00,  1.12456517E+00
  1.93846154E+00,  6.15384615E-02,  1.12669849E+00,  1.12669655E+00
  1.96923077E+00,  6.15384615E-02,  1.12883305E+00,  1.12883196E+00
  3.07692308E-02,  7.69230769E-02,  1.00236970E+00,  1.00236967E+00
  6.15384615E-02,  7.69230769E-02,  1.00474502E+00,  1.00474495E+00
  9.23076923E-02,  7.69230769E-02,  1.00712597E+00,  1.00712586E+00
  1.23076923E-01,  7.69230769E-02,  1.00951256E+00,  1.00951241E+00
  1.53846154E-01,  7.69230769E-02,  1.01190480E+00,  1.01190462E+00
  1.84615385E-01,  7.69230769E-02,  1.01430272E+00,  1.01430250E+00
  2.15384615E-01,  7.69230769E-02,  1.01670632E+00,  1.01670606E+00
  2.46153846E-01,  7.69230769E-02,  1.01911561E+00,  1.01911531E+00
  2.76923077E-01,  7.69230769E-02,  1.02153061E+00,  1.02153028E+00
  3.07692308E-01,  7.69230769E-02,  1.02395134E+00,  1.02395096E+00
  3.38461538E-01,  7.69230769E-02,  1.02637781E+00,  1.02637739E+00
  3.69230769E-01,  7.69230769E-02,  1.02881003E+00,  1.02880956E+00
  4.00000000E-01,  7.69230769E-02,  1.03124801E+00,  1.03124750E+00
  4.30769231E-01,  7.69230769E-02,  1.03369177E+00,  1.03369121E+00
  4.61538462E-01,  7.69230769E-02,  1.03614133E+00,  1.03614071E+00
  4.92307692E-01,  7.69230769E-02,  1.03859669E+00,  1.03859602E+00
  5.23076923E-01,  7.69230769E-02,  1.04105788E+00,  1.04105715E+00
  5.53846154E-01,  7.69230769E-02,  1.04352490E+00,  1.04352411E+00
  5.84615385E-01,  7.69230769E-02,  1.04599777E+00,  1.04599691E+00
  6.15384615E-01,  7.69230769E-02,  1.04847650E+00,  1.04847558E+00
  6.46153846E-01,  7.69230769E-02,  1.05096111E+00,  1.05096012E+00
  6.76923077E-01,  7.69230769E-02,  1.05345162E+00,  1.05345054E+00
  7.07692308E-01,  7.69230769E-02,  1.05594803E+00,  1.05594687E+00
  7.38461538E-01,  7.69230769E-02,  1.05845036E+00,  1.05844911E+00
  7.69230769E-01,  7.69230769E-02,  1.06095863E+00,  1.06095728E+00
  8.00000000E-01,  7.69230769E-02,  1.06347284E+00,  1.06347140E+00
  8.30769231E-01,  7.69230769E-02,  1.06599302E+00,  1.06599147E+00
  8.61538462E-01,  7.69230769E-02,  1.06851918E+00,  1.06851752E+00
  8.92307692E-01,  7.69230769E-02,  1.07105133E+00,  1.07104955E+00
  9.23076923E-01,  7.69230769E-02,  1.07358949E+00,  1.07358758E+00
  9.53846154E-01,  7.69230769E-02,  1.07613367E+00,  1.07613162E+00
  9.84615385E-01,  7.69230769E-02,  1.07868388E+00,  1.07868170E+00
  1.01538462E+00,  7.69230769E-02,  1.08124014E+00,  1.08123781E+00
  1.04615385E+00,  7.69230769E-02,  1.08380247E+00,  1.08379999E+00
  1.07692308E+00,  7.69230769E-02,  1.08637088E+00,  1.08636823E+00
  1.10769231E+00,  7.69230769E-02,  1.08894537E+00,  1.08894256E+00
  1.13846154E+00,  7.69230769E-02,  1.09152598E+00,  1.09152300E+00
  1.16923077E+00,  7.69230769E-02,  1.09411270E+00,  1.09410954E+00
  1.20000000E+00,  7.69230769E-02,  1.09670556E+00,  1.09670222E+00
  1.23076923E+00,  7.69230769E-02,  1.09930456E+00,  1.09930104E+00
  1.26153846E+00,  7.69230769E-02,  1.10190973E+00,  1.10190601E+00
  1.29230769E+00,  7.69230769E-02,  1.10452107E+00,  1.10451716E+00
  1.32307692E+00,  7.69230769E-02,  1.10713860E+00,  1.10713450E+00
  1.35384615E+00,  7.69230769E-02,  1.10976233E+00,  1.10975804E+00
  1.38461538E+00,  7.69230769E-02,  1.11239227E+00,  1.11238780E+00
  1.41538462E+00,  7.69230769E-02,  1.11502844E+00,  1.11502379E+00
  1.44615385E+00,  7.69230769E-02,  1.11767085E+00,  1.11766602E+00
  1.47692308E+00,  7.69230769E-02,  1.12031951E+00,  1.12031452E+00
  1.50769231E+00,  7.69230769E-02,  1.12297442E+00,  1.12296929E+00
  1.53846154E+00,  7.69230769E-02,  1.12563562E+00,  1.12563036E+00
  1.56923077E+00,  7.69230769E-02,  1.12830309E+00,  1.12829773E+00
  1.60000000E+00,  7.69230769E-02,  1.13097686E+00,  1.13097142E+00
  1.63076923E+00,  7.69230769E-02,  1.13365694E+00,  1.13365144E+00
  1.66153846E+00,  7.69230769E-02,  1.13634332E+00,  1.13633782E+00
  1.69230769E+00,  7.69230769E-02,  1.13903603E+00,  1.13903056E+00
  1.72307692E+00,  7.69230769E-02,  1.14173507E+00,  1.14172968E+00
  1.75384615E+00,  7.69230769E-02,  1.14444044E+00,  1.14443520E+00
  1.78461538E+00,  7.69230769E-02,  1.14715215E+00,  1.14714713E+00
  1.81538462E+00,  7.69230769E-02,  1.14987021E+00,  1.14986549E+00
  1.84615385E+00,  7.69230769E-02,  1.15259461E+00,  1.15259029E+00
  1.87692308E+00,  7.69230769E-02,  1.15532535E+00,  1.15532154E+00
  1.90769231E+00,  7.69230769E-02,  1.15806243E+00,  1.15805927E+00
  1.93846154E+00,  7.69230769E-02,  1.16080582E+00,  1.16080349E+00
  1.96923077E+00,  7.69230769E-02,  1.16355551E+00,  1.16355420E+00
  3.07692308E-02,  9.23076923E-02,  1.00284432E+00,  1.00284427E+00
  6.15384615E-02,  9.23076923E-02,  1.00569672E+00,  1.00569664E+00
  9.23076923E-02,  9.23076923E-02,  1.00855724E+00,  1.00855711E+00
  1.23076923E-01,  9.23076923E-02,  1.01142590E+00,  1.01142573E+00
  1.53846154E-01,  9.23076923E-02,  1.01430272E+00,  1.01430250E+00
  1.84615385E-01,  9.23076923E-02,  1.01718772E+00,  1.01718745E+00
  2.15384615E-01,  9.23076923E-02,  1.02008092E+00,  1.02008061E+00
  2.46153846E-01,  9.23076923E-02,  1.02298236E+00,  1.02298200E+00
  2.76923077E-01,  9.23076923E-02,  1.02589205E+00,  1.02589164E+00
  3.07692308E-01,  9.23076923E-02,  1.02881001E+00,  1.02880956E+00
  3.38461538E-01,  9.23076923E-02,  1.03173628E+00,  1.03173578E+00
  3.69230769E-01,  9.23076923E-02,  1.03467087E+00,  1.03467032E+00
  4.00000000E-01,  9.23076923E-02,  1.03761382E+00,  1.03761320E+00
  4.30769231E-01,  9.23076923E-02,  1.04056513E+00,  1.04056446E+00
  4.61538462E-01,  9.23076923E-02,  1.04352484E+00,  1.04352411E+00
  4.92307692E-01,  9.23076923E-02,  1.04649298E+00,  1.04649218E+00
  5.23076923E-01,  9.23076923E-02,  1.04946956E+00,  1.04946869E+00
  5.53846154E-01,  9.23076923E-02,  1.05245461E+00,  1.05245366E+00
  5.84615385E-01,  9.23076923E-02,  1.05544815E+00,  1.05544713E+00
  6.15384615E-01,  9.23076923E-02,  1.05845021E+00,  1.05844911E+00
  6.46153846E-01,  9.23076923E-02,  1.06146082E+00,  1.06145963E+00
  6.76923077E-01,  9.23076923E-02,  1.06448000E+00,  1.06447871E+00
  7.07692308E-01,  9.23076923E-02,  1.06750777E+00,  1.06750638E+00
  7.38461538E-01,  9.23076923E-02,  1.07054415E+00,  1.07054266E+00
  7.69230769E-01,  9.23076923E-02,  1.07358918E+00,  1.07358758E+00
  8.00000000E-01,  9.23076923E-02,  1.07664288E+00,  1.07664116E+00
  8.30769231E-01,  9.23076923E-02,  1.07970527E+00,  1.07970342E+00
  8.61538462E-01,  9.23076923E-02,  1.08277638E+00,  1.08277439E+00
  8.92307692E-01,  9.23076923E-02,  1.08585623E+00,  1.08585410E+00
