x,y,V_num,V_exact
6.4615384615e-01,3.0769230769e-02,1.0200810166e+00,1.0200806133e+00
6.7692307692e-01,3.0769230769e-02,1.0210472628e+00,1.0210468274e+00
7.0769230769e-01,3.0769230769e-02,1.0220144263e+00,1.0220139567e+00
7.3846153846e-01,3.0769230769e-02,1.0229825081e+00,1.0229820020e+00
7.6923076923e-01,3.0769230769e-02,1.0239515091e+00,1.0239509643e+00
8.0000000000e-01,3.0769230769e-02,1.0249214304e+00,1.0249208444e+00
8.3076923077e-01,3.0769230769e-02,1.0258922729e+00,1.0258916431e+00
8.6153846154e-01,3.0769230769e-02,1.0268640376e+00,1.0268633614e+00
8.9230769231e-01,3.0769230769e-02,1.0278367254e+00,1.0278360001e+00
9.2307692308e-01,3.0769230769e-02,1.0288103373e+00,1.0288095600e+00
9.5384615385e-01,3.0769230769e-02,1.0297848742e+00,1.0297840421e+00
9.8461538462e-01,3.0769230769e-02,1.0307603369e+00,1.0307594473e+00
1.0153846154e+00,3.0769230769e-02,1.0317367264e+00,1.0317357763e+00
1.0461538462e+00,3.0769230769e-02,1.0327140435e+00,1.0327130301e+00
1.0769230769e+00,3.0769230769e-02,1.0336922890e+00,1.0336912095e+00
1.1076923077e+00,3.0769230769e-02,1.0346714637e+00,1.0346703155e+00
1.1384615385e+00,3.0769230769e-02,1.0356515683e+00,1.0356503489e+00
1.1692307692e+00,3.0769230769e-02,1.0366326034e+00,1.0366313105e+00
1.2000000000e+00,3.0769230769e-02,1.0376145698e+00,1.0376132014e+00
1.2307692308e+00,3.0769230769e-02,1.0385974679e+00,1.0385960222e+00
1.2615384615e+00,3.0769230769e-02,1.0395812982e+00,1.0395797740e+00
1.2923076923e+00,3.0769230769e-02,1.0405660612e+00,1.0405644576e+00
1.3230769231e+00,3.0769230769e-02,1.0415517572e+00,1.0415500739e+00
1.3538461538e+00,3.0769230769e-02,1.0425383864e+00,1.0425366237e+00
1.3846153846e+00,3.0769230769e-02,1.0435259489e+00,1.0435241080e+00
1.4153846154e+00,3.0769230769e-02,1.0445144448e+00,1.0445125276e+00
1.4461538462e+00,3.0769230769e-02,1.0455038739e+00,1.0455018835e+00
1.4769230769e+00,3.0769230769e-02,1.0464942360e+00,1.0464921765e+00
1.5076923077e+00,3.0769230769e-02,1.0474855306e+00,1.0474834074e+00
1.5384615385e+00,3.0769230769e-02,1.0484777571e+00,1.0484755773e+00
1.5692307692e+00,3.0769230769e-02,1.0494709149e+00,1.0494686869e+00
1.6000000000e+00,3.0769230769e-02,1.0504650028e+00,1.0504627372e+00
1.6307692308e+00,3.0769230769e-02,1.0514600197e+00,1.0514577291e+00
1.6615384615e+00,3.0769230769e-02,1.0524559641e+00,1.0524536634e+00
1.6923076923e+00,3.0769230769e-02,1.0534528341e+00,1.0534505411e+00
1.7230769231e+00,3.0769230769e-02,1.0544506275e+00,1.0544483630e+00
1.7538461538e+00,3.0769230769e-02,1.0554493416e+00,1.0554471300e+00
1.7846153846e+00,3.0769230769e-02,1.0564489732e+00,1.0564468430e+00
1.8153846154e+00,3.0769230769e-02,1.0574495180e+00,1.0574475030e+00
1.8461538462e+00,3.0769230769e-02,1.0584509709e+00,1.0584491108e+00
1.8769230769e+00,3.0769230769e-02,1.0594533246e+00,1.0594516673e+00
1.9076923077e+00,3.0769230769e-02,1.0604565688e+00,1.0604551734e+00
1.9384615385e+00,3.0769230769e-02,1.0614606875e+00,1.0614596301e+00
1.9692307692e+00,3.0769230769e-02,1.0624656515e+00,1.0624650381e+00
3.0769230769e-02,4.6153846154e-02,1.0014211487e+00,1.0014211272e+00
6.1538461538e-02,4.6153846154e-02,1.0028443171e+00,1.0028442740e+00
9.2307692308e-02,4.6153846154e-02,1.0042695081e+00,1.0042694432e+00
1.2307692308e-01,4.6153846154e-02,1.0056967246e+00,1.0056966379e+00
1.5384615385e-01,4.6153846154e-02,1.0071259696e+00,1.0071258607e+00
1.8461538462e-01,4.6153846154e-02,1.0085572461e+00,1.0085571146e+00
2.1538461538e-01,4.6153846154e-02,1.0099905571e+00,1.0099904026e+00
2.4615384615e-01,4.6153846154e-02,1.0114259055e+00,1.0114257274e+00
2.7692307692e-01,4.6153846154e-02,1.0128632943e+00,1.0128630920e+00
3.0769230769e-01,4.6153846154e-02,1.0143027267e+00,1.0143024993e+00
3.3846153846e-01,4.6153846154e-02,1.0157442056e+00,1.0157439521e+00
3.6923076923e-01,4.6153846154e-02,1.0171877342e+00,1.0171874535e+00
4.0000000000e-01,4.6153846154e-02,1.0186333153e+00,1.0186330062e+00
4.3076923077e-01,4.6153846154e-02,1.0200809523e+00,1.0200806133e+00
4.6153846154e-01,4.6153846154e-02,1.0215306480e+00,1.0215302776e+00
4.9230769231e-01,4.6153846154e-02,1.0229824057e+00,1.0229820020e+00
5.2307692308e-01,4.6153846154e-02,1.0244362285e+00,1.0244357896e+00
5.5384615385e-01,4.6153846154e-02,1.0258921194e+00,1.0258916431e+00
5.8461538462e-01,4.6153846154e-02,1.0273500816e+00,1.0273495656e+00
6.1538461538e-01,4.6153846154e-02,1.0288101182e+00,1.0288095600e+00
6.4615384615e-01,4.6153846154e-02,1.0302722324e+00,1.0302716293e+00
6.7692307692e-01,4.6153846154e-02,1.0317364273e+00,1.0317357763e+00
7.0769230769e-01,4.6153846154e-02,1.0332027060e+00,1.0332020041e+00
7.3846153846e-01,4.6153846154e-02,1.0346710718e+00,1.0346703155e+00
7.6923076923e-01,4.6153846154e-02,1.0361415276e+00,1.0361407136e+00
8.0000000000e-01,4.6153846154e-02,1.0376140767e+00,1.0376132014e+00
8.3076923077e-01,4.6153846154e-02,1.0390887222e+00,1.0390877817e+00
8.6153846154e-01,4.6153846154e-02,1.0405654671e+00,1.0405644576e+00
8.9230769231e-01,4.6153846154e-02,1.0420443146e+00,1.0420432320e+00
9.2307692308e-01,4.6153846154e-02,1.0435252678e+00,1.0435241080e+00
9.5384615385e-01,4.6153846154e-02,1.0450083297e+00,1.0450070885e+00
9.8461538462e-01,4.6153846154e-02,1.0464935033e+00,1.0464921765e+00
1.0153846154e+00,4.6153846154e-02,1.0479807916e+00,1.0479793750e+00
1.0461538462e+00,4.6153846154e-02,1.0494701976e+00,1.0494686869e+00
1.0769230769e+00,4.6153846154e-02,1.0509617241e+00,1.0509601154e+00
1.1076923077e+00,4.6153846154e-02,1.0524553740e+00,1.0524536634e+00
1.1384615385e+00,4.6153846154e-02,1.0539511502e+00,1.0539493339e+00
1.1692307692e+00,4.6153846154e-02,1.0554490552e+00,1.0554471300e+00
1.2000000000e+00,4.6153846154e-02,1.0569490917e+00,1.0569470546e+00
1.2307692308e+00,4.6153846154e-02,1.0584512623e+00,1.0584491108e+00
1.2615384615e+00,4.6153846154e-02,1.0599555693e+00,1.0599533016e+00
1.2923076923e+00,4.6153846154e-02,1.0614620152e+00,1.0614596301e+00
1.3230769231e+00,4.6153846154e-02,1.0629706021e+00,1.0629680992e+00
1.3538461538e+00,4.6153846154e-02,1.0644813321e+00,1.0644787121e+00
1.3846153846e+00,4.6153846154e-02,1.0659942071e+00,1.0659914717e+00
1.4153846154e+00,4.6153846154e-02,1.0675092287e+00,1.0675063812e+00
1.4461538462e+00,4.6153846154e-02,1.0690263987e+00,1.0690234435e+00
1.4769230769e+00,4.6153846154e-02,1.0705457181e+00,1.0705426618e+00
1.5076923077e+00,4.6153846154e-02,1.0720671883e+00,1.0720640391e+00
1.5384615385e+00,4.6153846154e-02,1.0735908101e+00,1.0735875784e+00
1.5692307692e+00,4.6153846154e-02,1.0751165839e+00,1.0751132829e+00
1.6000000000e+00,4.6153846154e-02,1.0766445101e+00,1.0766411557e+00
1.6307692308e+00,4.6153846154e-02,1.0781745886e+00,1.0781711997e+00
1.6615384615e+00,4.6153846154e-02,1.0797068189e+00,1.0797034181e+00
1.6923076923e+00,4.6153846154e-02,1.0812411999e+00,1.0812378140e+00
1.7230769231e+00,4.6153846154e-02,1.0827777303e+00,1.0827743904e+00
1.7538461538e+00,4.6153846154e-02,1.0843164076e+00,1.0843131505e+00
1.7846153846e+00,4.6153846154e-02,1.0858572288e+00,1.0858540974e+00
1.8153846154e+00,4.6153846154e-02,1.0874001895e+00,1.0873972342e+00
1.8461538462e+00,4.6153846154e-02,1.0889452838e+00,1.0889425640e+00
1.8769230769e+00,4.6153846154e-02,1.0904925031e+00,1.0904900899e+00
1.9076923077e+00,4.6153846154e-02,1.0920418346e+00,1.0920398150e+00
1.9384615385e+00,4.6153846154e-02,1.0935932583e+00,1.0935917425e+00
1.9692307692e+00,4.6153846154e-02,1.0951467401e+00,1.0951458754e+00
3.0769230769e-02,6.1538461538e-02,1.0018953136e+00,1.0018952849e+00
6.1538461538e-02,6.1538461538e-02,1.0037942194e+00,1.0037941619e+00
9.2307692308e-02,6.1538461538e-02,1.0056967242e+00,1.0056966379e+00
1.2307692308e-01,6.1538461538e-02,1.0076028351e+00,1.0076027195e+00
1.5384615385e-01,6.1538461538e-02,1.0095125589e+00,1.0095124137e+00
1.8461538462e-01,6.1538461538e-02,1.0114259025e+00,1.0114257274e+00
2.1538461538e-01,6.1538461538e-02,1.0133428731e+00,1.0133426673e+00
2.4615384615e-01,6.1538461538e-02,1.0152634775e+00,1.0152632404e+00
2.7692307692e-01,6.1538461538e-02,1.0171877229e+00,1.0171874535e+00
3.0769230769e-01,6.1538461538e-02,1.0191156163e+00,1.0191153135e+00
3.3846153846e-01,6.1538461538e-02,1.0210471648e+00,1.0210468274e+00
3.6923076923e-01,6.1538461538e-02,1.0229823756e+00,1.0229820020e+00
4.0000000000e-01,6.1538461538e-02,1.0249212557e+00,1.0249208444e+00
4.3076923077e-01,6.1538461538e-02,1.0268638124e+00,1.0268633614e+00
4.6153846154e-01,6.1538461538e-02,1.0288100528e+00,1.0288095600e+00
4.9230769231e-01,6.1538461538e-02,1.0307599842e+00,1.0307594473e+00
5.2307692308e-01,6.1538461538e-02,1.0327136137e+00,1.0327130301e+00
5.5384615385e-01,6.1538461538e-02,1.0346709487e+00,1.0346703155e+00
5.8461538462e-01,6.1538461538e-02,1.0366319964e+00,1.0366313105e+00
6.1538461538e-01,6.1538461538e-02,1.0385967640e+00,1.0385960222e+00
6.4615384615e-01,6.1538461538e-02,1.0405652590e+00,1.0405644576e+00
6.7692307692e-01,6.1538461538e-02,1.0425374885e+00,1.0425366237e+00
7.0769230769e-01,6.1538461538e-02,1.0445134599e+00,1.0445125276e+00
7.3846153846e-01,6.1538461538e-02,1.0464931806e+00,1.0464921765e+00
7.6923076923e-01,6.1538461538e-02,1.0484766578e+00,1.0484755773e+00
8.0000000000e-01,6.1538461538e-02,1.0504638989e+00,1.0504627372e+00
8.3076923077e-01,6.1538461538e-02,1.0524549112e+00,1.0524536634e+00
8.6153846154e-01,6.1538461538e-02,1.0544497021e+00,1.0544483630e+00
8.9230769231e-01,6.1538461538e-02,1.0564482788e+00,1.0564468430e+00
9.2307692308e-01,6.1538461538e-02,1.0584506485e+00,1.0584491108e+00
9.5384615385e-01,6.1538461538e-02,1.0604568187e+00,1.0604551734e+00
9.8461538462e-01,6.1538461538e-02,1.0624667965e+00,1.0624650381e+00
1.0153846154e+00,6.1538461538e-02,1.0644805890e+00,1.0644787121e+00
1.0461538462e+00,6.1538461538e-02,1.0664982035e+00,1.0664962025e+00
1.0769230769e+00,6.1538461538e-02,1.0685196470e+00,1.0685175167e+00
1.1076923077e+00,6.1538461538e-02,1.0705449266e+00,1.0705426618e+00
1.1384615385e+00,6.1538461538e-02,1.0725740491e+00,1.0725716452e+00
1.1692307692e+00,6.1538461538e-02,1.0746070215e+00,1.0746044740e+00
1.2000000000e+00,6.1538461538e-02,1.0766438505e+00,1.0766411557e+00
1.2307692308e+00,6.1538461538e-02,1.0786845428e+00,1.0786816974e+00
1.2615384615e+00,6.1538461538e-02,1.0807291049e+00,1.0807261065e+00
1.2923076923e+00,6.1538461538e-02,1.0827775432e+00,1.0827743904e+00
1.3230769231e+00,6.1538461538e-02,1.0848298638e+00,1.0848265564e+00
1.3538461538e+00,6.1538461538e-02,1.0868860729e+00,1.0868826118e+00
1.3846153846e+00,6.1538461538e-02,1.0889461763e+00,1.0889425640e+00
1.4153846154e+00,6.1538461538e-02,1.0910101795e+00,1.0910064204e+00
1.4461538462e+00,6.1538461538e-02,1.0930780880e+00,1.0930741884e+00
1.4769230769e+00,6.1538461538e-02,1.0951499069e+00,1.0951458754e+00
1.5076923077e+00,6.1538461538e-02,1.0972256410e+00,1.0972214889e+00
1.5384615385e+00,6.1538461538e-02,1.0993052948e+00,1.0993010362e+00
1.5692307692e+00,6.1538461538e-02,1.1013888724e+00,1.1013845249e+00
1.6000000000e+00,6.1538461538e-02,1.1034763775e+00,1.1034719623e+00
1.6307692308e+00,6.1538461538e-02,1.1055678135e+00,1.1055633561e+00
1.6615384615e+00,6.1538461538e-02,1.1076631829e+00,1.1076587137e+00
1.6923076923e+00,6.1538461538e-02,1.1097624879e+00,1.1097580425e+00
1.7230769231e+00,6.1538461538e-02,1.1118657300e+00,1.1118613502e+00
1.7538461538e+00,6.1538461538e-02,1.1139729095e+00,1.1139686442e+00
1.7846153846e+00,6.1538461538e-02,1.1160840259e+00,1.1160799322e+00
1.8153846154e+00,6.1538461538e-02,1.1181990769e+00,1.1181952216e+00
1.8461538462e+00,6.1538461538e-02,1.1203180584e+00,1.1203145202e+00
1.8769230769e+00,6.1538461538e-02,1.1224409630e+00,1.1224378354e+00
1.9076923077e+00,6.1538461538e-02,1.1245677787e+00,1.1245651749e+00
1.9384615385e+00,6.1538461538e-02,1.1266984853e+00,1.1266965463e+00
1.9692307692e+00,6.1538461538e-02,1.1288330496e+00,1.1288319572e+00
3.0769230769e-02,7.6923076923e-02,1.0023697030e+00,1.0023696671e+00
6.1538461538e-02,7.6923076923e-02,1.0047450213e+00,1.0047449496e+00
9.2307692308e-02,7.6923076923e-02,1.0071259685e+00,1.0071258607e+00
1.2307692308e-01,7.6923076923e-02,1.0095125580e+00,1.0095124137e+00
1.5384615385e-01,7.6923076923e-02,1.0119048033e+00,1.0119046221e+00
1.8461538462e-01,7.6923076923e-02,1.0143027179e+00,1.0143024993e+00
2.1538461538e-01,7.6923076923e-02,1.0167063154e+00,1.0167060586e+00
2.4615384615e-01,7.6923076923e-02,1.0191156095e+00,1.0191153135e+00
2.7692307692e-01,7.6923076923e-02,1.0215306138e+00,1.0215302776e+00
3.0769230769e-01,7.6923076923e-02,1.0239513421e+00,1.0239509643e+00
3.3846153846e-01,7.6923076923e-02,1.0263778082e+00,1.0263773873e+00
3.6923076923e-01,7.6923076923e-02,1.0288100260e+00,1.0288095600e+00
4.0000000000e-01,7.6923076923e-02,1.0312480092e+00,1.0312474962e+00
4.3076923077e-01,7.6923076923e-02,1.0336917719e+00,1.0336912095e+00
4.6153846154e-01,7.6923076923e-02,1.0361413280e+00,1.0361407136e+00
4.9230769231e-01,7.6923076923e-02,1.0385966915e+00,1.0385960222e+00
5.2307692308e-01,7.6923076923e-02,1.0410578764e+00,1.0410571491e+00
5.5384615385e-01,7.6923076923e-02,1.0435248969e+00,1.0435241080e+00
5.8461538462e-01,7.6923076923e-02,1.0459977671e+00,1.0459969128e+00
6.1538461538e-01,7.6923076923e-02,1.0484765012e+00,1.0484755773e+00
6.4615384615e-01,7.6923076923e-02,1.0509611132e+00,1.0509601154e+00
6.7692307692e-01,7.6923076923e-02,1.0534516176e+00,1.0534505411e+00
7.0769230769e-01,7.6923076923e-02,1.0559480285e+00,1.0559468682e+00
7.3846153846e-01,7.6923076923e-02,1.0584503602e+00,1.0584491108e+00
7.6923076923e-01,7.6923076923e-02,1.0609586270e+00,1.0609572829e+00
8.0000000000e-01,7.6923076923e-02,1.0634728433e+00,1.0634713985e+00
8.3076923077e-01,7.6923076923e-02,1.0659930233e+00,1.0659914717e+00
8.6153846154e-01,7.6923076923e-02,1.0685191814e+00,1.0685175167e+00
8.9230769231e-01,7.6923076923e-02,1.0710513319e+00,1.0710495475e+00
9.2307692308e-01,7.6923076923e-02,1.0735894892e+00,1.0735875784e+00
9.5384615385e-01,7.6923076923e-02,1.0761336675e+00,1.0761316236e+00
9.8461538462e-01,7.6923076923e-02,1.0786838812e+00,1.0786816974e+00
1.0153846154e+00,7.6923076923e-02,1.0812401445e+00,1.0812378140e+00
1.0461538462e+00,7.6923076923e-02,1.0838024717e+00,1.0837999877e+00
1.0769230769e+00,7.6923076923e-02,1.0863708769e+00,1.0863682329e+00
1.1076923077e+00,7.6923076923e-02,1.0889453742e+00,1.0889425640e+00
1.1384615385e+00,7.6923076923e-02,1.0915259776e+00,1.0915229954e+00
1.1692307692e+00,7.6923076923e-02,1.0941127011e+00,1.0941095416e+00
1.2000000000e+00,7.6923076923e-02,1.0967055585e+00,1.0967022170e+00
1.2307692308e+00,7.6923076923e-02,1.0993045635e+00,1.0993010362e+00
1.2615384615e+00,7.6923076923e-02,1.1019097297e+00,1.1019060138e+00
1.2923076923e+00,7.6923076923e-02,1.1045210704e+00,1.1045171642e+00
1.3230769231e+00,7.6923076923e-02,1.1071385990e+00,1.1071345023e+00
1.3538461538e+00,7.6923076923e-02,1.1097623283e+00,1.1097580425e+00
1.3846153846e+00,7.6923076923e-02,1.1123922712e+00,1.1123877997e+00
1.4153846154e+00,7.6923076923e-02,1.1150284403e+00,1.1150237885e+00
1.4461538462e+00,7.6923076923e-02,1.1176708476e+00,1.1176660237e+00
1.4769230769e+00,7.6923076923e-02,1.1203195053e+00,1.1203145202e+00
1.5076923077e+00,7.6923076923e-02,1.1229744248e+00,1.1229692927e+00
1.5384615385e+00,7.6923076923e-02,1.1256356173e+00,1.1256303561e+00
1.5692307692e+00,7.6923076923e-02,1.1283030936e+00,1.1282977254e+00
1.6000000000e+00,7.6923076923e-02,1.1309768639e+00,1.1309714154e+00
1.6307692308e+00,7.6923076923e-02,1.1336569380e+00,1.1336514412e+00
1.6615384615e+00,7.6923076923e-02,1.1363433249e+00,1.1363378178e+00
1.6923076923e+00,7.6923076923e-02,1.1390360330e+00,1.1390305602e+00
1.7230769231e+00,7.6923076923e-02,1.1417350696e+00,1.1417296834e+00
1.7538461538e+00,7.6923076923e-02,1.1444404414e+00,1.1444352028e+00
1.7846153846e+00,7.6923076923e-02,1.1471521532e+00,1.1471471332e+00
1.8153846154e+00,7.6923076923e-02,1.1498702084e+00,1.1498654901e+00
1.8461538462e+00,7.6923076923e-02,1.1525946079e+00,1.1525902886e+00
1.8769230769e+00,7.6923076923e-02,1.1553253493e+00,1.1553215439e+00
1.9076923077e+00,7.6923076923e-02,1.1580624251e+00,1.1580592714e+00
1.9384615385e+00,7.6923076923e-02,1.1608058199e+00,1.1608034864e+00
1.9692307692e+00,7.6923076923e-02,1.1635555065e+00,1.1635542043e+00
3.0769230769e-02,9.2307692308e-02,1.0028443169e+00,1.0028442740e+00
6.1538461538e-02,9.2307692308e-02,1.0056967238e+00,1.0056966379e+00
9.2307692308e-02,9.2307692308e-02,1.0085572439e+00,1.0085571146e+00
1.2307692308e-01,9.2307692308e-02,1.0114259003e+00,1.0114257274e+00
1.5384615385e-01,9.2307692308e-02,1.0143027163e+00,1.0143024993e+00
1.8461538462e-01,9.2307692308e-02,1.0171877154e+00,1.0171874535e+00
2.1538461538e-01,9.2307692308e-02,1.0200809209e+00,1.0200806133e+00
2.4615384615e-01,9.2307692308e-02,1.0229823565e+00,1.0229820020e+00
2.7692307692e-01,9.2307692308e-02,1.0258920457e+00,1.0258916431e+00
3.0769230769e-01,9.2307692308e-02,1.0288100124e+00,1.0288095600e+00
3.3846153846e-01,9.2307692308e-02,1.0317362803e+00,1.0317357763e+00
3.6923076923e-01,9.2307692308e-02,1.0346708732e+00,1.0346703155e+00
4.0000000000e-01,9.2307692308e-02,1.0376138153e+00,1.0376132014e+00
4.3076923077e-01,9.2307692308e-02,1.0405651305e+00,1.0405644576e+00
4.6153846154e-01,9.2307692308e-02,1.0435248430e+00,1.0435241080e+00
4.9230769231e-01,9.2307692308e-02,1.0464929769e+00,1.0464921765e+00
5.2307692308e-01,9.2307692308e-02,1.0494695567e+00,1.0494686869e+00
5.5384615385e-01,9.2307692308e-02,1.0524546067e+00,1.0524536634e+00
5.8461538462e-01,9.2307692308e-02,1.0554481512e+00,1.0554471300e+00
6.1538461538e-01,9.2307692308e-02,1.0584502149e+00,1.0584491108e+00
6.4615384615e-01,9.2307692308e-02,1.0614608223e+00,1.0614596301e+00
6.7692307692e-01,9.2307692308e-02,1.0644799980e+00,1.0644787121e+00
7.0769230769e-01,9.2307692308e-02,1.0675077669e+00,1.0675063812e+00
7.3846153846e-01,9.2307692308e-02,1.0705441536e+00,1.0705426618e+00
7.6923076923e-01,9.2307692308e-02,1.0735891830e+00,1.0735875784e+00
8.0000000000e-01,9.2307692308e-02,1.0766428800e+00,1.0766411557e+00
8.3076923077e-01,9.2307692308e-02,1.0797052694e+00,1.0797034181e+00
8.6153846154e-01,9.2307692308e-02,1.0827763763e+00,1.0827743904e+00
8.9230769231e-01,9.2307692308e-02,1.0858562256e+00,1.0858540974e+00
